uCR uF c size_gen it cost
0.7 0.1 0.3 200 4 1.9941840523671477
0.7 0.1 0.3 200 5 3.126621378623769
0.7 0.1 0.3 200 6 0.0002469892854364275
0.7 0.1 0.3 200 7 1.015533986434308
0.7 0.1 0.3 200 8 0.00016386267231993656
0.7 0.1 0.3 200 9 0.9954179180988589
0.7 0.1 0.3 200 10 1.9646564908271102e-06
0.7 0.1 0.3 200 11 0.00011834247338526893
0.7 0.1 0.3 200 12 0.000848124037620579
0.7 0.1 0.3 200 13 0.00014447584574206473
0.7 0.1 0.3 200 14 1.0668020100762021
0.7 0.1 0.5 100 0 35.632640731831486
0.7 0.1 0.5 100 1 35.0277600559957
0.7 0.1 0.5 100 2 20.679399899114102
0.7 0.1 0.5 100 3 0.0
0.7 0.1 0.5 100 4 53.637892629934896
0.7 0.1 0.5 100 5 0.0
0.7 0.1 0.5 100 6 15.024399141483558
0.7 0.1 0.5 100 7 56.076326524002404
0.7 0.1 0.5 100 8 0.0
0.7 0.1 0.5 100 9 43.09931892248188
0.7 0.1 0.5 100 10 45.767387427212086
0.7 0.1 0.5 100 11 24.354704748545927
0.7 0.1 0.5 100 12 0.0
0.7 0.1 0.5 100 13 1.7763568394002505e-15
0.7 0.1 0.5 100 14 1.7763568394002505e-15
0.7 0.1 0.5 200 0 0.029324414456407766
0.7 0.1 0.5 200 1 1.130136123507734
0.7 0.1 0.5 200 2 0.007799676800727795
0.7 0.1 0.5 200 3 9.675017908961081e-05
0.7 0.1 0.5 200 4 0.003569982167888952
0.7 0.1 0.5 200 5 2.06139827721786
0.7 0.1 0.5 200 6 0.15971146745986076
0.7 0.1 0.5 200 7 0.01983921701782876
0.7 0.1 0.5 200 8 0.04511203022765997
0.7 0.1 0.5 200 9 0.0006049863842054748
0.7 0.1 0.5 200 10 0.04202705582695998
0.7 0.1 0.5 200 11 0.9982802076477437
0.7 0.1 0.5 200 12 0.004470664428357196
0.7 0.1 0.5 200 13 0.016179043634537038
0.7 0.1 0.5 200 14 0.0014517180868960367
0.7 0.1 0.7 100 0 0.0
0.7 0.1 0.7 100 1 49.992204281856345
0.7 0.1 0.7 100 2 0.0
0.7 0.1 0.7 100 3 89.34373980912576
0.7 0.1 0.7 100 4 14.378605083290834
0.7 0.1 0.7 100 5 35.84758918986242
0.7 0.1 0.7 100 6 26.47381976074569
0.7 0.1 0.7 100 7 0.0
0.7 0.1 0.7 100 8 25.27278224694297
0.7 0.1 0.7 100 9 50.79531061563239
0.7 0.1 0.7 100 10 23.43961322213909
0.7 0.1 0.7 100 11 23.19002931334901
0.7 0.1 0.7 100 12 18.946053817298722
0.7 0.1 0.7 100 13 33.36874693771253
0.7 0.1 0.7 100 14 46.73990167369386
0.7 0.1 0.7 200 0 2.0919176709831877
0.7 0.1 0.7 200 1 0.016520092158067712
0.7 0.1 0.7 200 2 2.323451081703098
0.7 0.1 0.7 200 3 1.0211423283452454
0.7 0.1 0.7 200 4 0.0008287603880656746
0.7 0.1 0.7 200 5 0.0012123317859380478
0.7 0.1 0.7 200 6 0.011241030741045321
0.7 0.1 0.7 200 7 3.130156357755709e-05
0.7 0.1 0.7 200 8 27.000477351548998
0.7 0.1 0.7 200 9 0.016020500501076285
0.7 0.1 0.7 200 10 0.019430467564378162
0.7 0.1 0.7 200 11 0.03139334173995856
0.7 0.1 0.7 200 12 0.0012408194187081278
0.7 0.1 0.7 200 13 1.0402761343775957
0.7 0.1 0.7 200 14 0.007564200235190555
0.7 0.1 0.9 100 0 74.55268878270631
0.7 0.1 0.9 100 1 116.2905750379742
0.7 0.1 0.9 100 2 43.637300816355335
0.7 0.1 0.9 100 3 1.7763568394002505e-15
0.7 0.1 0.9 100 4 47.79419998032077
0.7 0.1 0.9 100 5 1.7763568394002505e-15
0.7 0.1 0.9 100 6 15.637472367353851
0.7 0.1 0.9 100 7 40.1634701753044
0.7 0.1 0.9 100 8 28.62380432520384
0.7 0.1 0.9 100 9 0.0
0.7 0.1 0.9 100 10 46.07993872471798
0.7 0.1 0.9 100 11 129.64430172493542
0.7 0.1 0.9 100 12 44.775612503495665
0.7 0.1 0.9 100 13 64.11795080205052
0.7 0.1 0.9 100 14 20.497311053762377
0.7 0.1 0.9 200 0 0.030412533135949715
0.7 0.1 0.9 200 1 0.016538660412933837
0.7 0.1 0.9 200 2 2.029404043009615
0.7 0.1 0.9 200 3 0.024829316840671467
0.7 0.1 0.9 200 4 1.0533737788854687
0.7 0.1 0.9 200 5 1.0149191230601176
0.7 0.1 0.9 200 6 1.082502218922901
0.7 0.1 0.9 200 7 0.008404359219001734
0.7 0.1 0.9 200 8 26.149294000059253
0.7 0.1 0.9 200 9 1.1451417900522678
0.7 0.1 0.9 200 10 3.141313269841177
0.7 0.1 0.9 200 11 0.032435848856314564
0.7 0.1 0.9 200 12 2.276516405434146
0.7 0.1 0.9 200 13 0.11362379488852525
0.7 0.1 0.9 200 14 0.021489628206138534
0.7 0.3 0.1 100 0 1.7763568394002505e-15
0.7 0.3 0.1 100 1 3.552713678800501e-15
0.7 0.3 0.1 100 2 0.0
0.7 0.3 0.1 100 3 1.9899181141865814
0.7 0.3 0.1 100 4 0.0
0.7 0.3 0.1 100 5 0.0
0.7 0.3 0.1 100 6 0.0
0.7 0.3 0.1 100 7 3.552713678800501e-15
0.7 0.3 0.1 100 8 0.9949590570932898
0.7 0.3 0.1 100 9 0.0
0.7 0.3 0.1 100 10 0.0
0.7 0.3 0.1 100 11 171.62908973064424
0.7 0.3 0.1 100 12 0.0
0.7 0.3 0.1 100 13 5.329070518200751e-15
0.7 0.3 0.1 100 14 46.26115754695087
0.7 0.3 0.1 200 0 5.973888050903042e-12
0.7 0.3 0.1 200 1 1.8499517828729495e-07
0.7 0.3 0.1 200 2 3.3228682028152434e-08
0.7 0.3 0.1 200 3 7.359190210820543e-05
0.7 0.3 0.1 200 4 9.852036018997978e-06
0.7 0.3 0.1 200 5 5.26528505595536e-06
0.7 0.3 0.1 200 6 5.59777291186947e-09
0.7 0.3 0.1 200 7 1.0231309084486995
0.7 0.3 0.1 200 8 7.971851266219687e-06
0.7 0.3 0.1 200 9 6.637470466586137e-07
0.7 0.3 0.1 200 10 1.926982129418775e-08
0.7 0.3 0.1 200 11 1.00880855910159
0.7 0.3 0.1 200 12 0.0025896088688259766
0.7 0.3 0.1 200 13 3.019806626980426e-14
0.7 0.3 0.1 200 14 0.0001584523248272518
0.7 0.3 0.3 100 0 0.0
0.7 0.3 0.3 100 1 33.50874555915459
0.7 0.3 0.3 100 2 17.42134423364334
0.7 0.3 0.3 100 3 0.0
0.7 0.3 0.3 100 4 1.7763568394002505e-15
0.7 0.3 0.3 100 5 0.0
0.7 0.3 0.3 100 6 0.0
0.7 0.3 0.3 100 7 40.51928152370712
0.7 0.3 0.3 100 8 0.0
0.7 0.3 0.3 100 9 28.63891530106251
0.7 0.3 0.3 100 10 3.552713678800501e-15
0.7 0.3 0.3 100 11 0.0
0.7 0.3 0.3 100 12 1.7763568394002505e-15
0.7 0.3 0.3 100 13 19.222835754074154
0.7 0.3 0.3 100 14 38.54729850275903
0.7 0.3 0.3 200 0 0.028726048908405133
0.7 0.3 0.3 200 1 4.091675339378845
0.7 0.3 0.3 200 2 1.0451156967438404
0.7 0.3 0.3 200 3 0.9955337151614625
0.7 0.3 0.3 200 4 0.003496314251073329
0.7 0.3 0.3 200 5 0.9961748799561185
0.7 0.3 0.3 200 6 0.0024291286322810635
0.7 0.3 0.3 200 7 1.0099158137892168
0.7 0.3 0.3 200 8 0.007895851389887909
0.7 0.3 0.3 200 9 0.0002595880756786073
0.7 0.3 0.3 200 10 3.2579506580532325e-05
0.7 0.3 0.3 200 11 0.997171936309952
0.7 0.3 0.3 200 12 1.0138273804531508
0.7 0.3 0.3 200 13 0.0018708989153672917
0.7 0.3 0.3 200 14 3.041842877533778
0.7 0.3 0.5 100 0 42.965267027971095
0.7 0.3 0.5 100 1 0.0
0.7 0.3 0.5 100 2 21.514508047859373
0.7 0.3 0.5 100 3 27.184730633693228
0.7 0.3 0.5 100 4 0.0
0.7 0.3 0.5 100 5 1.7763568394002505e-15
0.7 0.3 0.5 100 6 41.905622098416856
0.7 0.3 0.5 100 7 27.253461934118402
0.7 0.3 0.5 100 8 23.71453359633353
0.7 0.3 0.5 100 9 42.46357894309063
0.7 0.3 0.5 100 10 43.410056399955494
0.7 0.3 0.5 100 11 52.397153303840234
0.7 0.3 0.5 100 12 1.7763568394002505e-15
0.7 0.3 0.5 100 13 37.54006011153811
0.7 0.3 0.5 100 14 12.522534727243809
0.7 0.3 0.5 200 0 0.0018468027068951898
0.7 0.3 0.5 200 1 1.0094414348466643
0.7 0.3 0.5 200 2 0.0009300110816266027
0.7 0.3 0.5 200 3 0.014436874869431904
0.7 0.3 0.5 200 4 1.0387133851931978
0.7 0.3 0.5 200 5 0.009899879086393781
0.7 0.3 0.5 200 6 0.004618487354694167
0.7 0.3 0.5 200 7 0.0011856039021047593
0.7 0.3 0.5 200 8 0.008211171470845713
0.7 0.3 0.5 200 9 0.0010850989608339745
0.7 0.3 0.5 200 10 0.014205413895163943
0.7 0.3 0.5 200 11 2.245580916437481
0.7 0.3 0.5 200 12 0.0044620614516084345
0.7 0.3 0.5 200 13 0.002780224234721018
0.7 0.3 0.5 200 14 0.04334993472010673
0.7 0.3 0.7 100 0 34.572470696309
0.7 0.3 0.7 100 1 70.11912945624991
0.7 0.3 0.7 100 2 24.108996364968483
0.7 0.3 0.7 100 3 25.884755911237775
0.7 0.3 0.7 100 4 27.623958309955654
0.7 0.3 0.7 100 5 41.778511902899865
0.7 0.3 0.7 100 6 1.7763568394002505e-15
0.7 0.3 0.7 100 7 83.02114383902352
0.7 0.3 0.7 100 8 28.93072343066838
0.7 0.3 0.7 100 9 20.79954257275354
0.7 0.3 0.7 100 10 30.517137764990213
0.7 0.3 0.7 100 11 55.81909097027563
0.7 0.3 0.7 100 12 0.0
0.7 0.3 0.7 100 13 18.09466432177987
0.7 0.3 0.7 100 14 29.82569989164648
0.7 0.3 0.7 200 0 0.001698621748602136
0.7 0.3 0.7 200 1 0.0010200236853457056
0.7 0.3 0.7 200 2 1.5780344327540217
0.7 0.3 0.7 200 3 0.025535043309462324
0.7 0.3 0.7 200 4 1.0391718347888332
0.7 0.3 0.7 200 5 0.012904402894179157
0.7 0.3 0.7 200 6 1.181555759021494
0.7 0.3 0.7 200 7 0.06902784874095325
0.7 0.3 0.7 200 8 0.029905339472756864
0.7 0.3 0.7 200 9 0.0004470524658088948
0.7 0.3 0.7 200 10 1.1264271156734207
0.7 0.3 0.7 200 11 2.1546148729738945
0.7 0.3 0.7 200 12 3.253543318893957
0.7 0.3 0.7 200 13 3.656943769231191
0.7 0.3 0.7 200 14 1.019471498816939
0.7 0.3 0.9 100 0 67.13364781800571
0.7 0.3 0.9 100 1 0.0
0.7 0.3 0.9 100 2 56.003523288979295
0.7 0.3 0.9 100 3 25.9954597292748
0.7 0.3 0.9 100 4 59.93467038017755
0.7 0.3 0.9 100 5 12.782941996235998
0.7 0.3 0.9 100 6 25.586221489650804
0.7 0.3 0.9 100 7 72.3749707715633
0.7 0.3 0.9 100 8 28.361601929195828
0.7 0.3 0.9 100 9 39.28758556354202
0.7 0.3 0.9 100 10 1.7763568394002505e-15
0.7 0.3 0.9 100 11 72.87625704900803
0.7 0.3 0.9 100 12 38.6957475819807
0.7 0.3 0.9 100 13 0.0
0.7 0.3 0.9 100 14 18.68928455335201
0.7 0.3 0.9 200 0 0.0058704246832679274
0.7 0.3 0.9 200 1 0.02429554066199202
0.7 0.3 0.9 200 2 0.005004934213401313
0.7 0.3 0.9 200 3 1.2381539069148833
0.7 0.3 0.9 200 4 1.0385202720255222
0.7 0.3 0.9 200 5 0.052572338473382274
0.7 0.3 0.9 200 6 1.0109928988398522
0.7 0.3 0.9 200 7 0.008484623104408229
0.7 0.3 0.9 200 8 0.00380307833294502
0.7 0.3 0.9 200 9 0.006998727223059831
0.7 0.3 0.9 200 10 1.0489893291655576
0.7 0.3 0.9 200 11 0.020745251720349245
0.7 0.3 0.9 200 12 1.2055765475751095
0.7 0.3 0.9 200 13 0.03238261852408897
0.7 0.3 0.9 200 14 1.0312410713615652
0.7 0.5 0.1 100 0 191.05432303988167
0.7 0.5 0.1 100 1 29.71228149546352
0.7 0.5 0.1 100 2 0.0
0.7 0.5 0.1 100 3 0.0
0.7 0.5 0.1 100 4 0.0
0.7 0.5 0.1 100 5 0.0
0.7 0.5 0.1 100 6 172.15844448093506
0.7 0.5 0.1 100 7 22.996341718752554
0.7 0.5 0.1 100 8 1.7763568394002505e-15
0.7 0.5 0.1 100 9 1.7763568394002505e-15
0.7 0.5 0.1 100 10 26.024702739438943
0.7 0.5 0.1 100 11 66.75481647990036
0.7 0.5 0.1 100 12 233.0315986813069
0.7 0.5 0.1 100 13 0.0
0.7 0.5 0.1 100 14 20.236104544842302
0.7 0.5 0.1 200 0 1.0550512573814785e-05
0.7 0.5 0.1 200 1 2.021920289863033e-06
0.7 0.5 0.1 200 2 0.00015049834320457478
0.7 0.5 0.1 200 3 0.0016994249911288506
0.7 0.5 0.1 200 4 1.997641936675981
0.7 0.5 0.1 200 5 2.002704396604736
0.7 0.5 0.1 200 6 0.0007197164040544379
0.7 0.5 0.1 200 7 0.0003663060389769157
0.7 0.5 0.1 200 8 1.0165795692709274
0.7 0.5 0.1 200 9 0.0009553520892353617
0.7 0.5 0.1 200 10 0.0037218981492816994
0.7 0.5 0.1 200 11 1.0167180424779598
0.7 0.5 0.1 200 12 0.0009566226668624722
0.7 0.5 0.1 200 13 0.0010518137811761363
0.7 0.5 0.1 200 14 1.002681130398761
0.7 0.5 0.3 100 0 28.831916881922744
0.7 0.5 0.3 100 1 0.0
0.7 0.5 0.3 100 2 22.74886088711006
0.7 0.5 0.3 100 3 0.0
0.7 0.5 0.3 100 4 0.0
0.7 0.5 0.3 100 5 0.0
0.7 0.5 0.3 100 6 19.683726144006968
0.7 0.5 0.3 100 7 16.09942940320846
0.7 0.5 0.3 100 8 35.403221479868904
0.7 0.5 0.3 100 9 0.0
0.7 0.5 0.3 100 10 23.0003213637863
0.7 0.5 0.3 100 11 30.407088849852393
0.7 0.5 0.3 100 12 53.4561765004267
0.7 0.5 0.3 100 13 35.24443270113653
0.7 0.5 0.3 100 14 0.0
0.7 0.5 0.3 200 0 0.06582222195358689
0.7 0.5 0.3 200 1 0.006829963680369033
0.7 0.5 0.3 200 2 1.075228934045354
0.7 0.5 0.3 200 3 1.0300284693958996
0.7 0.5 0.3 200 4 2.150395557940165
0.7 0.5 0.3 200 5 1.023098507063164
0.7 0.5 0.3 200 6 1.0260994837867745
0.7 0.5 0.3 200 7 3.3293184032939287
0.7 0.5 0.3 200 8 0.028437302507631657
0.7 0.5 0.3 200 9 0.009817721197057594
0.7 0.5 0.3 200 10 0.015961784742330565
0.7 0.5 0.3 200 11 2.007011151574387
0.7 0.5 0.3 200 12 1.1690161747391041
0.7 0.5 0.3 200 13 1.016317149955535
0.7 0.5 0.3 200 14 0.009245404157269377
0.7 0.5 0.5 100 0 33.47908048745741
0.7 0.5 0.5 100 1 21.628335853256008
0.7 0.5 0.5 100 2 87.73940192314608
0.7 0.5 0.5 100 3 25.83273417720038
0.7 0.5 0.5 100 4 42.912261123453796
0.7 0.5 0.5 100 5 0.0
0.7 0.5 0.5 100 6 37.20747885387194
0.7 0.5 0.5 100 7 30.419851249671783
0.7 0.5 0.5 100 8 0.0
0.7 0.5 0.5 100 9 63.1284376498634
0.7 0.5 0.5 100 10 26.4333837781899
0.7 0.5 0.5 100 11 92.92703005056526
0.7 0.5 0.5 100 12 19.31851683834175
0.7 0.5 0.5 100 13 74.85427813126833
0.7 0.5 0.5 100 14 0.0
0.7 0.5 0.5 200 0 1.0111977546750914
0.7 0.5 0.5 200 1 0.04773155658665118
0.7 0.5 0.5 200 2 0.010483398986259829
0.7 0.5 0.5 200 3 0.022177106073206332
0.7 0.5 0.5 200 4 0.00021179990140396399
0.7 0.5 0.5 200 5 1.0757008414629112
0.7 0.5 0.5 200 6 1.0249682916013771
0.7 0.5 0.5 200 7 0.00018936566292282464
0.7 0.5 0.5 200 8 0.0004280638255611535
0.7 0.5 0.5 200 9 0.011785926498754762
0.7 0.5 0.5 200 10 2.262442098794775
0.7 0.5 0.5 200 11 5.348961618823257
0.7 0.5 0.5 200 12 0.0035819475950962243
0.7 0.5 0.5 200 13 1.204744676959745
0.7 0.5 0.5 200 14 1.0494947346687251
0.7 0.5 0.7 100 0 34.79682247631555
0.7 0.5 0.7 100 1 31.351480517161043
0.7 0.5 0.7 100 2 58.16795412584988
0.7 0.5 0.7 100 3 1.7763568394002505e-15
0.7 0.5 0.7 100 4 17.946990396115815
0.7 0.5 0.7 100 5 75.65412982595325
0.7 0.5 0.7 100 6 1.7763568394002505e-15
0.7 0.5 0.7 100 7 53.00940720502036
0.7 0.5 0.7 100 8 34.12803070541671
0.7 0.5 0.7 100 9 47.36702262593832
0.7 0.5 0.7 100 10 71.7441894919851
0.7 0.5 0.7 100 11 20.595856276867913
0.7 0.5 0.7 100 12 44.65802985104579
0.7 0.5 0.7 100 13 0.0
0.7 0.5 0.7 100 14 24.299651751162152
0.7 0.5 0.7 200 0 0.12410738616153694
0.7 0.5 0.7 200 1 0.007615233334004046
0.7 0.5 0.7 200 2 0.010557693797075274
0.7 0.5 0.7 200 3 0.0010595447910475286
0.7 0.5 0.7 200 4 1.0178379785011913
0.7 0.5 0.7 200 5 0.0009278057601704859
0.7 0.5 0.7 200 6 0.032571512413376524
0.7 0.5 0.7 200 7 0.005029129791772391
0.7 0.5 0.7 200 8 0.030405918869465864
0.7 0.5 0.7 200 9 0.7665472621948997
0.7 0.5 0.7 200 10 0.0012547071113147013
0.7 0.5 0.7 200 11 1.0151989163553417
0.7 0.5 0.7 200 12 23.94003858733962
0.7 0.5 0.7 200 13 0.0024627790658158233
0.7 0.5 0.7 200 14 1.0202889160473507
0.7 0.5 0.9 100 0 43.06098504261109
0.7 0.5 0.9 100 1 54.884754907832516
0.7 0.5 0.9 100 2 92.8696495226888
0.7 0.5 0.9 100 3 54.2853610614168
0.7 0.5 0.9 100 4 82.69130568399603
0.7 0.5 0.9 100 5 0.0
0.7 0.5 0.9 100 6 0.0
0.7 0.5 0.9 100 7 61.70529304568877
0.7 0.5 0.9 100 8 31.5107599257488
0.7 0.5 0.9 100 9 41.36269230129727
0.7 0.5 0.9 100 10 37.32389112401768
0.7 0.5 0.9 100 11 48.42633081035561
0.7 0.5 0.9 100 12 93.47606634083698
0.7 0.5 0.9 100 13 0.0
0.7 0.5 0.9 100 14 27.587565711496445
0.7 0.5 0.9 200 0 0.00531405553271469
0.7 0.5 0.9 200 1 0.1203092696663095
0.7 0.5 0.9 200 2 0.002474108198228464
0.7 0.5 0.9 200 3 1.0079086916764268
0.7 0.5 0.9 200 4 1.1166226595297335
0.7 0.5 0.9 200 5 0.05266514384293508
0.7 0.5 0.9 200 6 0.0715126089994591
0.7 0.5 0.9 200 7 2.0918271984365937
0.7 0.5 0.9 200 8 4.236842303777012
0.7 0.5 0.9 200 9 0.015724015339895203
0.7 0.5 0.9 200 10 0.007250806950571231
0.7 0.5 0.9 200 11 0.05659605596537709
0.7 0.5 0.9 200 12 1.1422027273989492
0.7 0.5 0.9 200 13 1.7246316863017768
0.7 0.5 0.9 200 14 0.008264230511924708
0.7 0.7 0.1 100 0 189.8448738827384
0.7 0.7 0.1 100 1 32.42446914186344
0.7 0.7 0.1 100 2 19.261796001259917
0.7 0.7 0.1 100 3 36.11122477322045
0.7 0.7 0.1 100 4 0.0
0.7 0.7 0.1 100 5 0.0
0.7 0.7 0.1 100 6 0.0
0.7 0.7 0.1 100 7 21.1230400981921
0.7 0.7 0.1 100 8 70.58226527289503
0.7 0.7 0.1 100 9 250.17928347665048
0.7 0.7 0.1 100 10 0.0
0.7 0.7 0.1 100 11 0.0
0.7 0.7 0.1 100 12 37.88585467493856
0.7 0.7 0.1 100 13 205.52989223787392
0.7 0.7 0.1 100 14 231.87384669601477
0.7 0.7 0.1 200 0 0.02959622008000018
0.7 0.7 0.1 200 1 0.12326569285652944
0.7 0.7 0.1 200 2 1.0052344510300237
0.7 0.7 0.1 200 3 0.0644081733986841
0.7 0.7 0.1 200 4 0.018011147443667497
0.7 0.7 0.1 200 5 1.0281699365520947
0.7 0.7 0.1 200 6 1.0040456252474783
0.7 0.7 0.1 200 7 1.0420382363898977
0.7 0.7 0.1 200 8 1.281686932793706
0.7 0.7 0.1 200 9 2.100205212458823
0.7 0.7 0.1 200 10 3.5905741265954294
0.7 0.7 0.1 200 11 1.014156450671619
0.7 0.7 0.1 200 12 0.006703691282128332
0.7 0.7 0.1 200 13 0.14857369288655775
0.7 0.7 0.1 200 14 0.07419785800304801
0.7 0.7 0.3 100 0 0.0
0.7 0.7 0.3 100 1 34.51589645120061
0.7 0.7 0.3 100 2 52.320858494366306
0.7 0.7 0.3 100 3 60.94047513249155
0.7 0.7 0.3 100 4 41.57668754766206
0.7 0.7 0.3 100 5 49.76668402860247
0.7 0.7 0.3 100 6 16.016439157948966
0.7 0.7 0.3 100 7 1.7763568394002505e-15
0.7 0.7 0.3 100 8 1.7763568394002505e-15
0.7 0.7 0.3 100 9 51.64428904964917
0.7 0.7 0.3 100 10 0.0
0.7 0.7 0.3 100 11 105.88754689516684
0.7 0.7 0.3 100 12 67.25317451767968
0.7 0.7 0.3 100 13 0.0
0.7 0.7 0.3 100 14 22.608198317877367
0.7 0.7 0.3 200 0 0.013155275365544838
0.7 0.7 0.3 200 1 2.083459173843318
0.7 0.7 0.3 200 2 0.0025965210932135108
0.7 0.7 0.3 200 3 0.06610528916500868
0.7 0.7 0.3 200 4 1.281036131341697
0.7 0.7 0.3 200 5 1.162026798743856
0.7 0.7 0.3 200 6 1.030909723769172
0.7 0.7 0.3 200 7 0.0630158375927774
0.7 0.7 0.3 200 8 1.0426160474409674
0.7 0.7 0.3 200 9 0.018913483541680876
0.7 0.7 0.3 200 10 1.4223062435340932
0.7 0.7 0.3 200 11 3.131150271923346
0.7 0.7 0.3 200 12 1.0939961211671747
0.7 0.7 0.3 200 13 3.3830802810583904
0.7 0.7 0.3 200 14 0.025666532661801966
0.7 0.7 0.5 100 0 63.46812074537103
0.7 0.7 0.5 100 1 43.682906823314454
0.7 0.7 0.5 100 2 23.714042907471143
0.7 0.7 0.5 100 3 30.004484325544986
0.7 0.7 0.5 100 4 62.69388336903829
0.7 0.7 0.5 100 5 66.92010565225061
0.7 0.7 0.5 100 6 40.496620795606304
0.7 0.7 0.5 100 7 80.83408311125123
0.7 0.7 0.5 100 8 35.72507502354816
0.7 0.7 0.5 100 9 110.53910771198808
0.7 0.7 0.5 100 10 51.285483383103525
0.7 0.7 0.5 100 11 59.760140625216955
0.7 0.7 0.5 100 12 51.42381559187525
0.7 0.7 0.5 100 13 41.37567719167728
0.7 0.7 0.5 100 14 27.18203581901252
0.7 0.7 0.5 200 0 2.0416546409096217
0.7 0.7 0.5 200 1 1.5856072865262192
0.7 0.7 0.5 200 2 0.007855617185912322
0.7 0.7 0.5 200 3 0.008210134103528333
0.7 0.7 0.5 200 4 2.097162681053609
0.7 0.7 0.5 200 5 1.0467236943991676
0.7 0.7 0.5 200 6 0.03678617108984916
0.7 0.7 0.5 200 7 2.487227066980841
0.7 0.7 0.5 200 8 1.0771101955478954
0.7 0.7 0.5 200 9 1.0778278083691148
0.7 0.7 0.5 200 10 2.0083049020499217
0.7 0.7 0.5 200 11 0.0020010185977312744
0.7 0.7 0.5 200 12 1.0574523153774464
0.7 0.7 0.5 200 13 1.2961197914883087
0.7 0.7 0.5 200 14 2.1807508803151663
0.7 0.7 0.7 100 0 35.580463367717954
0.7 0.7 0.7 100 1 23.28100252090301
0.7 0.7 0.7 100 2 36.579907592398065
0.7 0.7 0.7 100 3 25.63596000520588
0.7 0.7 0.7 100 4 59.471267958257364
0.7 0.7 0.7 100 5 13.584576681235662
0.7 0.7 0.7 100 6 19.756615225384095
0.7 0.7 0.7 100 7 16.503278896066153
0.7 0.7 0.7 100 8 40.69085873949778
0.7 0.7 0.7 100 9 16.398675615759867
0.7 0.7 0.7 100 10 20.663692029128946
0.7 0.7 0.7 100 11 31.161903727722617
0.7 0.7 0.7 100 12 96.25847315419135
0.7 0.7 0.7 100 13 0.0
0.7 0.7 0.7 100 14 68.77002065021838
0.7 0.7 0.7 200 0 2.1539125272770914
0.7 0.7 0.7 200 1 0.10243696809058989
0.7 0.7 0.7 200 2 1.2216239499742123
0.7 0.7 0.7 200 3 0.005348909263592105
0.7 0.7 0.7 200 4 0.04025237404135673
0.7 0.7 0.7 200 5 2.25169285735463
0.7 0.7 0.7 200 6 0.03269172170742962
0.7 0.7 0.7 200 7 0.05420402441545846
0.7 0.7 0.7 200 8 1.0265153782344765
0.7 0.7 0.7 200 9 2.8137421821027093
0.7 0.7 0.7 200 10 0.0055050279265245194
0.7 0.7 0.7 200 11 1.192524792689186
0.7 0.7 0.7 200 12 1.1869756623544792
0.7 0.7 0.7 200 13 0.019745713965496847
0.7 0.7 0.7 200 14 0.02385222192287806
0.7 0.7 0.9 100 0 1.7763568394002505e-15
0.7 0.7 0.9 100 1 64.89841156432695
0.7 0.7 0.9 100 2 42.62777848535405
0.7 0.7 0.9 100 3 41.37026772091812
0.7 0.7 0.9 100 4 0.0
0.7 0.7 0.9 100 5 24.68177086051763
0.7 0.7 0.9 100 6 58.07029999786154
0.7 0.7 0.9 100 7 52.53925012608809
0.7 0.7 0.9 100 8 50.96427800495888
0.7 0.7 0.9 100 9 21.836426118699023
0.7 0.7 0.9 100 10 0.0
0.7 0.7 0.9 100 11 23.793652496288562
0.7 0.7 0.9 100 12 52.521541162021286
0.7 0.7 0.9 100 13 1.7763568394002505e-15
0.7 0.7 0.9 100 14 39.95573492972597
0.7 0.7 0.9 200 0 0.08500241594734703
0.7 0.7 0.9 200 1 0.06936675587000707
0.7 0.7 0.9 200 2 0.004697988743348702
0.7 0.7 0.9 200 3 2.026523910902039
0.7 0.7 0.9 200 4 0.19588522892789761
0.7 0.7 0.9 200 5 1.0492251293481374
0.7 0.7 0.9 200 6 0.05907492408641346
0.7 0.7 0.9 200 7 1.0307454857123286
0.7 0.7 0.9 200 8 0.02599639290344591
0.7 0.7 0.9 200 9 0.05268020452634836
0.7 0.7 0.9 200 10 0.4011675875016678
0.7 0.7 0.9 200 11 1.0470931948911328
0.7 0.7 0.9 200 12 0.045335305536664094
0.7 0.7 0.9 200 13 0.01956167991340685
0.7 0.7 0.9 200 14 28.365489044838988
0.7 0.9 0.1 100 0 245.64204495452276
0.7 0.9 0.1 100 1 43.8084985297452
0.7 0.9 0.1 100 2 212.7268337186882
0.7 0.9 0.1 100 3 29.615300346220984
0.7 0.9 0.1 100 4 213.75149230322447
0.7 0.9 0.1 100 5 36.950429305989694
0.7 0.9 0.1 100 6 42.13313293545632
0.7 0.9 0.1 100 7 3.552713678800501e-15
0.7 0.9 0.1 100 8 49.501600620136756
0.7 0.9 0.1 100 9 162.7687589464039
0.7 0.9 0.1 100 10 154.89424016108023
0.7 0.9 0.1 100 11 0.0
0.7 0.9 0.1 100 12 215.7080783055064
0.7 0.9 0.1 100 13 197.3057573122863
0.7 0.9 0.1 100 14 71.2828397244756
0.7 0.9 0.1 200 0 2.117051846457114
0.7 0.9 0.1 200 1 3.341217457310057
0.7 0.9 0.1 200 2 0.4188500344230519
0.7 0.9 0.1 200 3 1.094828817429626
0.7 0.9 0.1 200 4 2.1466116106216315
0.7 0.9 0.1 200 5 0.23791512340069332
0.7 0.9 0.1 200 6 1.0953122013771637
0.7 0.9 0.1 200 7 0.06891011162969107
